Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,ACS18_5yr_B15003001,ACS18_5yr_B15003002,ACS18_5yr_B15003003,ACS18_5yr_B15003004,ACS18_5yr_B15003005,ACS18_5yr_B15003006,ACS18_5yr_B15003007,ACS18_5yr_B15003008,ACS18_5yr_B15003009,ACS18_5yr_B15003010,ACS18_5yr_B15003011,ACS18_5yr_B15003012,ACS18_5yr_B15003013,ACS18_5yr_B15003014,ACS18_5yr_B15003015,ACS18_5yr_B15003016,ACS18_5yr_B15003017,ACS18_5yr_B15003018,ACS18_5yr_B15003019,ACS18_5yr_B15003020,ACS18_5yr_B15003021,ACS18_5yr_B15003022,ACS18_5yr_B15003023,ACS18_5yr_B15003024,ACS18_5yr_B15003025,ACS18_5yr_B15003001s,ACS18_5yr_B15003002s,ACS18_5yr_B15003003s,ACS18_5yr_B15003004s,ACS18_5yr_B15003005s,ACS18_5yr_B15003006s,ACS18_5yr_B15003007s,ACS18_5yr_B15003008s,ACS18_5yr_B15003009s,ACS18_5yr_B15003010s,ACS18_5yr_B15003011s,ACS18_5yr_B15003012s,ACS18_5yr_B15003013s,ACS18_5yr_B15003014s,ACS18_5yr_B15003015s,ACS18_5yr_B15003016s,ACS18_5yr_B15003017s,ACS18_5yr_B15003018s,ACS18_5yr_B15003019s,ACS18_5yr_B15003020s,ACS18_5yr_B15003021s,ACS18_5yr_B15003022s,ACS18_5yr_B15003023s,ACS18_5yr_B15003024s,ACS18_5yr_B15003025s
"41039","05000US41039","Lane County","Lane County, Oregon","or","050","00","ACSSF","0000032",,,,,"41","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251966,1971,37,29,149,77,390,230,438,886,751,1671,2073,4031,4925,4055,47784,11324,22156,50174,24269,45237,19794,4826,4689,83.0303,175.7576,20.60606,20.60606,71.51515,32.72727,98.78788,70.90909,99.39394,147.2727,153.9394,182.4242,247.8788,352.1212,356.3636,270.9091,843.0303,438.7879,529.697,793.9394,605.4545,838.7879,450.303,274.5454,229.697
"41041","05000US41041","Lincoln County","Lincoln County, Oregon","or","050","00","ACSSF","0000033",,,,,"41","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36834,180,16,2,0,19,50,6,33,174,9,328,398,691,922,640,7883,2243,3506,7514,3334,5246,2494,662,484,60.60606,53.33333,10.90909,14.54545,15.15152,21.21212,34.54546,6.060606,24.24242,53.93939,9.69697,66.66666,69.69697,115.7576,140,96.36364,234.5455,170.303,210.303,309.0909,211.5152,238.7879,162.4242,78.18182,83.0303
"41043","05000US41043","Linn County","Linn County, Oregon","or","050","00","ACSSF","0000034",,,,,"41","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85098,635,25,0,17,0,241,51,98,270,216,1019,1174,1391,1942,1507,20791,4753,8674,17270,8406,11455,3754,810,599,89.09091,127.2727,23.0303,16.9697,11.51515,16.9697,86.06061,43.63636,49.69697,87.27273,55.15152,153.3333,202.4242,174.5455,206.0606,158.1818,658.7879,284.2424,395.1515,512.7273,373.9394,475.7576,228.4848,128.4848,86.66666
"41045","05000US41045","Malheur County","Malheur County, Oregon","or","050","00","ACSSF","0000035",,,,,"41","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19716,400,0,25,15,67,131,56,132,281,134,261,497,439,816,513,4430,1547,1879,3617,1749,1790,628,208,101,54.54546,72.72727,15.15152,20,11.51515,36.36364,37.57576,30.30303,36.9697,74.54546,41.81818,67.87878,86.66666,86.06061,100.6061,73.93939,183.6364,130.303,132.1212,147.2727,130.303,144.2424,77.57576,46.06061,44.84848
"41047","05000US41047","Marion County","Marion County, Oregon","or","050","00","ACSSF","0000036",,,,,"41","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219917,4114,19,86,222,665,1338,495,732,4501,786,3016,3427,4094,4431,4493,48309,12566,19718,38203,18572,32940,12432,3094,1664,147.2727,364.8485,12.72727,33.93939,89.09091,135.7576,209.697,107.8788,139.3939,372.7273,177.5758,366.6667,302.4243,355.7576,331.5151,293.3333,955.7576,463.0303,546.0606,932.7273,584.2424,740.6061,436.3636,252.1212,180.6061
"41049","05000US41049","Morrow County","Morrow County, Oregon","or","050","00","ACSSF","0000037",,,,,"41","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7080,85,0,0,0,35,20,27,28,342,75,130,289,223,373,121,2013,290,495,1216,545,553,160,52,8,27.27273,29.09091,11.51515,11.51515,11.51515,20,13.33333,17.57576,18.18182,70.30303,27.27273,41.21212,64.24242,47.27273,77.57576,30.90909,148.4848,53.93939,78.18182,99.39394,65.45454,73.33334,45.45454,30.30303,7.878788
"41051","05000US41051","Multnomah County","Multnomah County, Oregon","or","050","00","ACSSF","0000038",,,,,"41","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579186,8093,174,109,492,564,1140,693,1406,4472,1163,3943,6155,5593,6665,9760,80049,20123,36572,91239,42823,156146,69607,20999,11206,80.60606,529.697,58.18182,40,174.5455,125.4545,170.9091,114.5455,182.4242,388.4849,164.2424,310.9091,422.4243,358.7879,390.9091,392.7273,1201.212,663.6364,750.303,1224.849,752.1212,1439.394,1091.515,629.697,364.8485
"41053","05000US41053","Polk County","Polk County, Oregon","or","050","00","ACSSF","0000039",,,,,"41","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52195,278,0,0,12,17,35,31,214,625,208,304,684,794,964,827,10151,2392,5011,9229,4691,9593,4691,786,658,83.0303,83.63636,16.9697,16.9697,12.12121,15.15152,27.87879,28.48485,83.0303,119.3939,79.39394,63.63636,132.1212,132.7273,134.5455,131.5152,404.8485,190.303,304.8485,390.9091,273.3333,316.3636,224.8485,115.1515,99.39394
"41055","05000US41055","Sherman County","Sherman County, Oregon","or","050","00","ACSSF","0000040",,,,,"41","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238,3,0,0,0,0,0,1,0,6,2,11,10,37,25,12,324,84,116,229,137,167,62,4,8,44.24242,3.030303,7.272727,7.272727,7.272727,7.272727,7.272727,1.212121,7.272727,4.242424,1.818182,4.848485,4.848485,13.93939,9.090909,4.848485,31.51515,15.75758,15.15152,29.69697,24.24242,24.84848,17.57576,3.636364,3.636364
"41057","05000US41057","Tillamook County","Tillamook County, Oregon","or","050","00","ACSSF","0000041",,,,,"41","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19457,176,0,47,10,0,10,34,8,95,169,81,194,411,343,306,5058,1073,1895,3807,1646,2435,1270,264,125,68.48485,54.54546,13.33333,24.84848,10.30303,13.33333,6.060606,24.84848,9.090909,35.75758,60.60606,29.69697,56.36364,77.57576,77.57576,64.24242,240.6061,119.3939,170.303,213.3333,154.5455,196.9697,150.303,49.69697,28.48485
"41059","05000US41059","Umatilla County","Umatilla County, Oregon","or","050","00","ACSSF","0000042",,,,,"41","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50183,861,11,19,58,119,231,257,227,1264,169,1150,971,1181,1454,972,10855,3466,5020,8716,5042,5076,2386,407,271,52.72727,169.697,10.90909,18.78788,33.93939,61.21212,79.39394,85.45454,69.69697,172.7273,56.36364,193.9394,135.7576,150.9091,171.5152,121.8182,415.7576,231.5152,258.1818,398.1818,269.697,343.6364,160,72.12122,56.36364
"41061","05000US41061","Union County","Union County, Oregon","or","050","00","ACSSF","0000043",,,,,"41","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17317,135,2,14,0,0,12,41,0,28,8,169,71,336,221,295,4701,955,1426,3081,1535,2857,930,352,148,69.69697,40,1.818182,9.69697,13.33333,13.33333,6.666667,26.06061,13.33333,15.15152,6.060606,51.51515,21.81818,70.90909,46.66667,59.39394,231.5152,108.4848,119.3939,170.303,135.7576,168.4848,86.06061,82.42424,33.33333
"41063","05000US41063","Wallowa County","Wallowa County, Oregon","or","050","00","ACSSF","0000044",,,,,"41","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5425,35,0,0,0,0,0,0,4,17,6,66,54,68,66,91,1437,194,450,1120,475,843,359,91,49,32.72727,18.18182,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,3.636364,11.51515,8.484848,23.63636,20.60606,17.57576,24.84848,24.24242,110.9091,32.12121,56.36364,84.84849,55.15152,83.63636,47.87879,24.84848,26.66667
"41065","05000US41065","Wasco County","Wasco County, Oregon","or","050","00","ACSSF","0000045",,,,,"41","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18053,210,0,0,0,23,51,23,135,224,165,185,246,481,497,316,4004,1143,1565,3248,1834,2347,1056,164,136,29.09091,52.72727,13.33333,13.33333,13.33333,14.54545,40.60606,15.75758,66.06061,61.21212,59.39394,60.60606,52.72727,113.3333,77.57576,63.0303,215.1515,121.8182,115.7576,183.6364,138.7879,200,118.1818,36.36364,41.21212
"41067","05000US41067","Washington County","Washington County, Oregon","or","050","00","ACSSF","0000046",,,,,"41","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396593,5186,38,180,143,434,1160,538,745,3990,931,2261,4393,3578,4166,5551,56239,12972,26074,60006,34624,108522,45846,8787,10229,84.84849,374.5454,26.06061,55.75758,55.75758,93.33334,180.6061,127.8788,162.4242,316.9697,139.3939,216.3636,358.7879,272.7273,340,354.5454,949.0909,452.7273,667.8788,1070.303,798.7879,1286.061,795.7576,414.5454,430.9091
"41069","05000US41069","Wheeler County","Wheeler County, Oregon","or","050","00","ACSSF","0000047",,,,,"41","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098,6,0,0,0,0,0,0,0,0,0,8,26,7,37,3,339,68,109,247,94,114,23,4,13,52.12121,5.454545,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,5.454545,9.69697,3.636364,16.36364,1.818182,27.27273,21.81818,21.21212,28.48485,16.9697,20,7.878788,2.424242,6.666667
"41071","05000US41071","Yamhill County","Yamhill County, Oregon","or","050","00","ACSSF","0000048",,,,,"41","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69442,813,0,21,20,174,309,247,167,637,98,628,1066,1222,1279,1478,14213,3532,6907,11852,6406,11936,4757,874,806,106.0606,160.6061,16.9697,18.18182,16.36364,64.84849,97.57576,93.93939,64.84849,204.2424,39.39394,130.9091,183.0303,175.7576,173.9394,162.4242,523.0303,234.5455,321.8182,455.7576,298.1818,467.8788,285.4546,133.3333,115.7576
"42001","05000US42001","Adams County","Adams County, Pennsylvania","pa","050","00","ACSSF","0000013",,,,,"42","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71478,717,38,0,29,52,38,139,97,343,290,1082,1047,1709,1503,1042,25552,3397,4524,7667,6177,9156,5352,747,780,83.0303,104.2424,19.39394,14.54545,25.45455,30.30303,20,37.57576,32.72727,69.69697,47.87879,115.7576,103.6364,140,157.5758,101.2121,494.5454,200.6061,232.1212,281.2121,292.7273,247.2727,232.7273,80,83.63636
"42003","05000US42003","Allegheny County","Allegheny County, Pennsylvania","pa","050","00","ACSSF","0000014",,,,,"42","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883370,6494,79,127,114,123,624,235,547,1324,941,3924,4571,10641,10475,10244,215635,29556,48587,93834,85731,210011,102752,26760,20041,21.21212,381.8182,28.48485,41.21212,43.0303,53.93939,109.697,60,90.30303,156.3636,129.0909,275.1515,280.606,386.6667,465.4546,393.9394,1356.364,699.3939,809.697,1213.333,946.6667,1520.606,1085.455,635.1515,530.303
"42005","05000US42005","Armstrong County","Armstrong County, Pennsylvania","pa","050","00","ACSSF","0000015",,,,,"42","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48718,322,18,0,5,9,11,0,11,52,141,726,731,1070,1369,664,20937,2470,2716,4706,4844,5278,2028,333,277,40.60606,50.30303,11.51515,14.54545,4.848485,7.878788,10.30303,14.54545,9.090909,16.9697,37.57576,91.51515,93.33334,92.12122,123.0303,67.87878,306.0606,138.7879,137.5758,214.5455,186.6667,204.8485,139.3939,55.15152,59.39394
"42007","05000US42007","Beaver County","Beaver County, Pennsylvania","pa","050","00","ACSSF","0000016",,,,,"42","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121628,619,0,0,21,7,66,39,88,268,191,919,823,1904,1735,1653,41457,5036,8157,15017,14833,19708,7073,1240,774,68.48485,75.15151,14.54545,14.54545,10.30303,4.242424,29.09091,20.60606,46.06061,64.24242,58.78788,109.697,112.7273,149.0909,152.1212,141.8182,560.6061,255.1515,292.7273,407.2727,388.4849,491.5151,318.1818,118.7879,92.72727
"42009","05000US42009","Bedford County","Bedford County, Pennsylvania","pa","050","00","ACSSF","0000017",,,,,"42","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35353,374,0,0,0,7,15,2,22,50,53,731,527,1059,1045,543,16603,1511,2134,2734,2923,2971,1576,324,149,40,60.60606,13.33333,13.33333,13.33333,4.848485,10.30303,2.424242,9.090909,19.39394,14.54545,72.12122,70.90909,81.21212,92.72727,79.39394,283.0303,96.9697,117.5758,124.8485,147.8788,152.7273,124.8485,64.24242,31.51515
"42011","05000US42011","Berks County","Berks County, Pennsylvania","pa","050","00","ACSSF","0000018",,,,,"42","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281665,3630,90,33,183,446,620,795,557,2152,1022,5486,5150,5782,6872,5287,92561,12328,16620,30040,23040,44882,18499,3500,2090,43.0303,216.3636,40,24.24242,61.21212,107.2727,90.90909,128.4848,97.57576,199.3939,127.2727,299.394,302.4243,267.8788,341.2121,235.7576,966.0606,364.2424,473.9394,660,618.7879,816.9697,506.6667,210.9091,160
"42013","05000US42013","Blair County","Blair County, Pennsylvania","pa","050","00","ACSSF","0000019",,,,,"42","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88518,704,3,0,16,0,30,13,30,27,132,1069,1149,1746,2018,1092,36507,3684,5252,8708,7918,12371,4656,810,583,76.9697,94.54546,2.424242,14.54545,14.54545,14.54545,14.54545,12.72727,18.18182,14.54545,35.15152,101.8182,135.1515,172.1212,191.5152,121.2121,591.5151,214.5455,236.3636,327.8788,340,396.9697,250.9091,113.9394,82.42424
"42015","05000US42015","Bradford County","Bradford County, Pennsylvania","pa","050","00","ACSSF","0000020",,,,,"42","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43245,431,0,2,0,0,2,0,11,140,96,594,642,1245,1037,594,18152,2057,2333,4227,3967,5077,2007,456,175,30.30303,79.39394,14.54545,1.818182,14.54545,14.54545,2.424242,14.54545,8.484848,31.51515,23.63636,74.54546,89.09091,132.7273,102.4242,69.69697,371.5151,124.2424,161.8182,190.303,180.6061,237.5758,118.7879,66.66666,29.69697
"42017","05000US42017","Bucks County","Bucks County, Pennsylvania","pa","050","00","ACSSF","0000021",,,,,"42","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445326,2893,83,16,27,211,168,197,471,1446,674,2128,2612,5028,5452,5957,118222,10023,23329,51087,35101,107088,53871,11054,8188,63.63636,281.8182,62.42424,15.15152,18.18182,103.0303,48.48485,56.9697,90.90909,218.7879,113.9394,209.0909,189.697,328.4849,331.5151,335.1515,1275.758,369.697,590.303,830.9091,786.0606,1044.242,752.1212,396.3636,306.6667
"42019","05000US42019","Butler County","Butler County, Pennsylvania","pa","050","00","ACSSF","0000022",,,,,"42","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132065,691,3,14,3,0,68,14,23,83,156,842,787,1539,1692,1248,39425,4362,7947,13204,13188,30070,13274,1840,1592,60,83.0303,3.030303,10.30303,2.424242,14.54545,29.69697,7.878788,10.90909,34.54546,35.15152,120,100.6061,140.6061,133.3333,99.39394,632.1212,203.6364,284.2424,418.1818,397.5757,513.3333,344.2424,153.3333,132.1212
"42021","05000US42021","Cambria County","Cambria County, Pennsylvania","pa","050","00","ACSSF","0000023",,,,,"42","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96069,757,23,23,18,11,26,54,67,169,210,1203,849,1893,1734,1314,38806,4340,5907,8551,9531,12894,5337,1502,850,52.12121,85.45454,13.33333,18.78788,18.18182,10.90909,13.93939,21.81818,21.81818,32.12121,44.24242,106.6667,98.78788,115.1515,133.3333,104.2424,485.4546,202.4242,233.9394,261.8182,289.697,341.2121,221.2121,140,104.8485
"42023","05000US42023","Cameron County","Cameron County, Pennsylvania","pa","050","00","ACSSF","0000024",,,,,"42","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3605,7,0,4,0,0,6,3,0,10,8,8,24,112,84,57,1484,224,268,390,342,423,92,43,16,20.60606,5.454545,6.060606,3.636364,6.060606,6.060606,5.454545,3.636364,6.060606,6.666667,6.666667,5.454545,8.484848,25.45455,21.81818,15.75758,71.51515,32.72727,38.18182,43.63636,36.9697,46.66667,20,16.9697,8.484848
"42025","05000US42025","Carbon County","Carbon County, Pennsylvania","pa","050","00","ACSSF","0000025",,,,,"42","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47056,363,45,20,0,6,0,13,10,67,201,629,410,1041,1377,691,18974,2416,2652,5134,5108,4798,2344,498,259,83.0303,75.15151,38.18182,17.57576,14.54545,3.636364,14.54545,12.12121,7.272727,29.09091,66.06061,150.303,80.60606,136.9697,195.1515,109.697,442.4243,204.8485,208.4848,275.7576,277.5757,306.6667,189.697,82.42424,67.27273
"42027","05000US42027","Centre County","Centre County, Pennsylvania","pa","050","00","ACSSF","0000026",,,,,"42","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97616,501,4,0,8,0,4,3,41,116,77,1145,465,1129,1182,863,26223,3027,4129,7895,7131,22859,12515,1744,6555,140.6061,87.27273,3.636364,14.54545,6.060606,14.54545,4.242424,3.636364,21.81818,50.30303,33.33333,111.5152,82.42424,98.78788,150.303,103.0303,609.697,191.5152,295.1515,293.9394,311.5151,583.6364,514.5455,155.7576,359.394
"42029","05000US42029","Chester County","Chester County, Pennsylvania","pa","050","00","ACSSF","0000027",,,,,"42","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350478,2182,90,105,150,260,713,426,508,2234,662,3120,3202,3462,3658,2882,68680,6400,14237,34059,21861,107939,53187,10805,9656,28.48485,179.3939,34.54546,43.63636,53.93939,79.39394,150.303,106.0606,103.6364,243.0303,105.4545,250.9091,250.9091,271.5151,238.7879,207.2727,978.7879,325.4546,402.4243,775.1515,621.8182,1020.606,761.8182,383.0303,339.394
"42031","05000US42031","Clarion County","Clarion County, Pennsylvania","pa","050","00","ACSSF","0000028",,,,,"42","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26347,161,0,0,0,0,0,8,0,23,54,641,325,577,628,331,10533,1326,1177,2218,2375,3427,1891,278,374,58.18182,23.63636,13.33333,13.33333,13.33333,13.33333,13.33333,6.060606,13.33333,11.51515,17.57576,61.21212,36.9697,69.09091,80.60606,42.42424,224.2424,104.8485,78.78788,95.75758,118.1818,173.3333,144.2424,45.45454,52.72727
"42033","05000US42033","Clearfield County","Clearfield County, Pennsylvania","pa","050","00","ACSSF","0000029",,,,,"42","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59251,923,4,10,2,3,20,54,34,53,190,1048,876,1480,1946,1105,25431,3688,3195,4747,5961,5624,2079,437,341,69.09091,95.15151,2.424242,9.69697,2.424242,2.424242,13.93939,24.84848,16.9697,16.9697,44.24242,93.93939,91.51515,115.7576,176.9697,95.75758,421.2121,170.9091,161.8182,218.1818,235.1515,269.697,153.3333,78.78788,109.697
"42035","05000US42035","Clinton County","Clinton County, Pennsylvania","pa","050","00","ACSSF","0000030",,,,,"42","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25257,206,0,0,6,0,0,10,7,34,85,445,443,666,592,353,10234,1258,1282,2234,2609,3105,1255,176,257,88.48485,37.57576,13.33333,13.33333,5.454545,13.33333,13.33333,6.666667,5.454545,20.60606,29.69697,53.93939,58.78788,79.39394,62.42424,54.54546,238.7879,108.4848,94.54546,147.2727,198.7879,162.4242,114.5455,37.57576,47.27273
"42037","05000US42037","Columbia County","Columbia County, Pennsylvania","pa","050","00","ACSSF","0000031",,,,,"42","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43862,218,0,3,65,3,18,18,12,148,129,459,697,959,1040,625,17554,1462,2501,4251,3829,6203,2727,375,566,65.45454,45.45454,14.54545,3.030303,42.42424,3.030303,15.15152,14.54545,8.484848,67.87878,52.12121,70.90909,89.09091,87.87878,130.303,74.54546,421.2121,116.3636,166.6667,221.2121,190.303,259.394,150.9091,49.09091,61.21212
"42039","05000US42039","Crawford County","Crawford County, Pennsylvania","pa","050","00","ACSSF","0000032",,,,,"42","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59902,365,4,0,0,6,7,6,53,93,206,1590,731,1326,1294,716,24884,2844,3606,5435,4277,7739,3339,667,714,63.63636,44.84848,3.030303,14.54545,14.54545,6.060606,4.242424,3.636364,28.48485,27.27273,58.78788,101.2121,84.24242,118.1818,93.93939,66.06061,412.1212,156.9697,176.3636,197.5758,195.1515,259.394,175.1515,98.18182,98.78788
"42041","05000US42041","Cumberland County","Cumberland County, Pennsylvania","pa","050","00","ACSSF","0000033",,,,,"42","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172930,1335,13,3,13,0,73,42,138,247,484,1847,1660,2841,2731,1848,49928,7012,10784,16337,13661,38132,17640,3616,2545,36.9697,142.4242,12.72727,2.424242,12.12121,14.54545,35.15152,21.81818,36.36364,64.84849,89.69697,166.0606,176.9697,191.5152,243.6364,169.0909,792.1212,321.8182,399.394,529.0909,463.6364,720.6061,530.303,184.2424,203.6364
"42043","05000US42043","Dauphin County","Dauphin County, Pennsylvania","pa","050","00","ACSSF","0000034",,,,,"42","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189970,2155,22,25,24,71,167,205,362,396,668,2155,2318,3468,4127,3315,56834,7025,10615,21678,16413,36435,14495,4810,2187,40,190.303,18.18182,21.81818,25.45455,40.60606,46.06061,75.75758,92.72727,112.1212,114.5455,200.6061,195.7576,264.8485,301.8182,236.9697,1152.727,331.5151,386.0606,713.3333,509.0909,1330.909,514.5455,284.2424,180
"42045","05000US42045","Delaware County","Delaware County, Pennsylvania","pa","050","00","ACSSF","0000035",,,,,"42","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381502,3263,75,80,96,297,413,210,612,1173,886,1911,2415,4654,6252,5100,106445,10014,21524,41363,28721,83281,43114,11446,8157,36.9697,247.8788,41.21212,35.15152,58.18182,107.2727,90.90909,73.33334,112.7273,171.5152,144.8485,167.8788,210.9091,281.8182,289.697,256.3636,1135.151,318.7879,606.0606,793.3333,740.6061,1080.606,809.697,404.2424,349.697
"42047","05000US42047","Elk County","Elk County, Pennsylvania","pa","050","00","ACSSF","0000036",,,,,"42","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22370,145,0,1,0,0,3,21,0,23,49,266,197,390,393,233,9711,1136,1206,1755,2674,2923,992,151,101,41.81818,38.78788,13.33333,1.212121,13.33333,13.33333,3.636364,19.39394,13.33333,11.51515,24.84848,49.69697,47.27273,69.69697,60.60606,49.69697,249.0909,125.4545,98.18182,124.2424,175.7576,193.3333,91.51515,36.9697,30.90909
"42049","05000US42049","Erie County","Erie County, Pennsylvania","pa","050","00","ACSSF","0000037",,,,,"42","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187964,2025,17,41,75,28,162,191,168,413,462,1551,2017,3217,3837,2200,63647,9695,10800,18585,16836,33581,14152,2545,1719,52.72727,176.9697,11.51515,21.81818,30.30303,12.72727,39.39394,57.57576,53.93939,87.87878,75.75758,147.8788,160,201.8182,256.9697,190.9091,719.3939,403.0303,346.6667,467.8788,503.6364,615.7576,400,191.5152,143.6364
"42051","05000US42051","Fayette County","Fayette County, Pennsylvania","pa","050","00","ACSSF","0000038",,,,,"42","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96690,910,0,6,0,19,15,94,59,296,363,1179,1551,2366,2617,1588,42019,5505,5418,8262,8749,10739,3692,719,524,111.5152,106.6667,14.54545,4.848485,14.54545,16.9697,10.90909,44.24242,23.0303,84.24242,66.66666,112.7273,178.7879,176.9697,171.5152,123.6364,589.697,272.1212,257.5757,363.0303,336.3636,421.8182,220.6061,105.4545,69.09091
"42053","05000US42053","Forest County","Forest County, Pennsylvania","pa","050","00","ACSSF","0000039",,,,,"42","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6041,120,1,0,1,2,0,0,0,12,10,32,163,341,233,147,2073,1287,543,416,212,295,118,11,24,89.69697,31.51515,1.818182,9.090909,1.212121,2.424242,9.090909,9.090909,9.090909,10.90909,9.090909,12.12121,39.39394,41.21212,38.18182,30.30303,120,104.2424,108.4848,44.84848,36.36364,53.33333,24.24242,7.878788,8.484848
"42055","05000US42055","Franklin County","Franklin County, Pennsylvania","pa","050","00","ACSSF","0000040",,,,,"42","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107004,875,51,12,0,9,183,98,122,227,517,1860,2282,2663,3117,1435,40202,5483,6067,10139,9207,13425,6720,1427,883,88.48485,120.6061,29.09091,12.12121,14.54545,7.878788,88.48485,47.87879,84.24242,64.24242,116.9697,186.0606,223.0303,227.2727,289.697,143.6364,944.8485,302.4243,329.697,401.8182,407.8788,441.2121,330.9091,172.7273,124.8485
"42057","05000US42057","Fulton County","Fulton County, Pennsylvania","pa","050","00","ACSSF","0000041",,,,,"42","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10466,115,0,0,4,0,4,4,0,3,51,210,189,295,289,167,4835,627,657,832,780,770,498,58,78,18.78788,21.81818,9.69697,9.69697,3.030303,9.69697,3.636364,3.030303,9.69697,2.424242,13.33333,36.36364,36.9697,36.36364,31.51515,24.84848,99.39394,49.09091,55.15152,61.21212,61.21212,49.09091,43.63636,18.78788,19.39394
